DV IV label Estimate SE P-value lowerCI upperCI AIC replica h2 Tagged prs_noise
db d*b ha 0.324260814 0.013410296 0 0.297977117 0.350544511 36068.5634421174 3 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.281988004 0.018430009 0 0.245865851 0.318110157 36068.5634421174 3 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.286619919 0.018394642 0 0.250567085 0.322672754 36068.5634421174 3 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.009511405 0.021600361 0.6596942 -0.051847334 0.032824524 35443.2268829255 4 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.010092448 0.021296181 0.6355649 -0.0316473 0.051832195 35443.2268829255 4 0.9 0.2 0.1
offspring_prs maternal_prs i 0.507230601 0.007036423 0 0.493439466 0.521021735 35443.2268829255 4 0.9 0.2 0.1
offspring_prs paternal_prs h 0.486144389 0.007035748 0 0.472354577 0.499934201 35443.2268829255 4 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.620425367 0.024902214 0 0.571617924 0.66923281 35443.2268829255 4 0.9 0.2 0.1
ab a*b ia 0.314698731 0.013364302 0 0.28850518 0.340892283 35443.2268829255 4 0.9 0.2 0.1
db d*b ha 0.301616311 0.012869015 0 0.276393504 0.326839118 35443.2268829255 4 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.305187326 0.018057893 0 0.269794506 0.340580146 35443.2268829255 4 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.311708759 0.018056161 0 0.276319334 0.347098183 35443.2268829255 4 0.9 0.2 0.1
offspring_phenotype maternal_prs c 0.0184266 0.021672771 0.3952034 -0.024051251 0.060904451 35796.0250338912 5 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.028419176 0.021702155 0.1903619 -0.014116267 0.070954619 35796.0250338912 5 0.9 0.2 0.1
offspring_prs maternal_prs i 0.503788099 0.007068889 0 0.489933331 0.517642867 35796.0250338912 5 0.9 0.2 0.1
offspring_prs paternal_prs h 0.502167856 0.007094832 0 0.488262241 0.516073472 35796.0250338912 5 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.622677151 0.024967464 0 0.573741821 0.671612482 35796.0250338912 5 0.9 0.2 0.1
ab a*b ia 0.313697338 0.013326226 0 0.287578415 0.339816262 35796.0250338912 5 0.9 0.2 0.1
db d*b ha 0.31268845 0.01329341 0 0.286633846 0.338743055 35796.0250338912 5 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.332123939 0.018189818 0 0.296472549 0.367775328 35796.0250338912 5 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.341107626 0.018256575 0 0.305325396 0.376889856 35796.0250338912 5 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.012802913 0.021674625 0.5547304 -0.055284398 0.029678572 36060.3810847138 6 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.023565557 0.021940281 0.2827881 -0.019436605 0.066567718 36060.3810847138 6 0.9 0.2 0.1
offspring_prs maternal_prs i 0.49452326 0.007198184 0 0.480415079 0.508631442 36060.3810847138 6 0.9 0.2 0.1
offspring_prs paternal_prs h 0.515475623 0.007181832 0 0.50139949 0.529551755 36060.3810847138 6 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.634745386 0.024818588 0 0.586101847 0.683388925 36060.3810847138 6 0.9 0.2 0.1
ab a*b ia 0.313896358 0.013096239 0 0.288228201 0.339564515 36060.3810847138 6 0.9 0.2 0.1
db d*b ha 0.327195773 0.013581298 0 0.300576918 0.353814628 36060.3810847138 6 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.301093445 0.018439894 0 0.264951917 0.337234973 36060.3810847138 6 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.350761329 0.018398005 0 0.314701902 0.386820757 36060.3810847138 6 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.0140959909 0.02143549 0.5107948 -0.0561087803 0.0279167984 36046.6722416527 7 0.9 0.2 0.1
offspring_phenotype paternal_prs b -0.002121028 0.021409985 0.9210849 -0.0440838284 0.0398417724 36046.6722416527 7 0.9 0.2 0.1
offspring_prs maternal_prs i 0.4965763611 0.007128858 0 0.4826040564 0.5105486658 36046.6722416527 7 0.9 0.2 0.1
offspring_prs paternal_prs h 0.4887294567 0.007170374 0 0.474675782 0.5027831315 36046.6722416527 7 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.6856164699 0.02467284 0 0.6372585922 0.7339743475 36046.6722416527 7 0.9 0.2 0.1
ab a*b ia 0.3404609317 0.013190887 0 0.3146072683 0.3663145951 36046.6722416527 7 0.9 0.2 0.1
db d*b ha 0.3350809648 0.01302198 0 0.3095583539 0.3606035757 36046.6722416527 7 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.3263649408 0.018255389 0 0.2905850351 0.3621448464 36046.6722416527 7 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.3329599369 0.018361703 0 0.2969716609 0.3689482128 36046.6722416527 7 0.9 0.2 0.1
offspring_phenotype maternal_prs c -6.026243e-05 0.021719866 0.9977862 -0.042630417 0.042509892 35861.998194741 8 0.9 0.2 0.1
offspring_phenotype paternal_prs b -0.01752554 0.021900653 0.423578 -0.060450034 0.025398948 35861.998194741 8 0.9 0.2 0.1
offspring_prs maternal_prs i 0.5044738 0.007014704 0 0.490725252 0.518222387 35861.998194741 8 0.9 0.2 0.1
offspring_prs paternal_prs h 0.5027879 0.007115045 0 0.488842636 0.516733101 35861.998194741 8 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.679958 0.025137747 0 0.630688936 0.729227094 35861.998194741 8 0.9 0.2 0.1
ab a*b ia 0.343021 0.013548666 0 0.31646612 0.369575914 35861.998194741 8 0.9 0.2 0.1
db d*b ha 0.3418746 0.013533246 0 0.315349966 0.368399316 35861.998194741 8 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.3429608 0.018267085 0 0.307157926 0.378763583 35861.998194741 8 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.3243491 0.018528384 0 0.288034132 0.360664064 35861.998194741 8 0.9 0.2 0.1
offspring_phenotype maternal_prs c 0.027196056 0.021379613 0.2033534 -0.014707216 0.069099327 35441.9548602699 9 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.029811592 0.021735144 0.1701928 -0.012788508 0.072411692 35441.9548602699 9 0.9 0.2 0.1
offspring_prs maternal_prs i 0.486123997 0.007046911 0 0.472312305 0.499935689 35441.9548602699 9 0.9 0.2 0.1
offspring_prs paternal_prs h 0.505236482 0.007086752 0 0.491346704 0.519126261 35441.9548602699 9 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.597924977 0.024973285 0 0.548978238 0.646871716 35441.9548602699 9 0.9 0.2 0.1
ab a*b ia 0.29066568 0.01285053 0 0.265479103 0.315852257 35441.9548602699 9 0.9 0.2 0.1
db d*b ha 0.302093512 0.013309931 0 0.276006527 0.328180497 35441.9548602699 9 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.317861736 0.018095836 0 0.282394548 0.353328923 35441.9548602699 9 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.331905104 0.018198144 0 0.296237397 0.367572811 35441.9548602699 9 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.0058915372 0.021790113 0.7868705 -0.0485993747 0.0368163004 36029.4046207877 10 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.0089102789 0.021732561 0.6818083 -0.0336847572 0.051505315 36029.4046207877 10 0.9 0.2 0.1
offspring_prs maternal_prs i 0.5032899867 0.007079185 0 0.4894150395 0.517164934 36029.4046207877 10 0.9 0.2 0.1
offspring_prs paternal_prs h 0.4925230608 0.007126642 0 0.4785550983 0.5064910233 36029.4046207877 10 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.6727466259 0.025086752 0 0.6235774954 0.7219157563 36029.4046207877 10 0.9 0.2 0.1
ab a*b ia 0.3385866404 0.013494259 0 0.3121383795 0.3650349012 36029.4046207877 10 0.9 0.2 0.1
db d*b ha 0.3313432273 0.013253392 0 0.3053670565 0.3573193981 36029.4046207877 10 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.3326951032 0.018386865 0 0.2966575104 0.368732696 36029.4046207877 10 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.3402535062 0.018510127 0 0.3039743236 0.3765326888 36029.4046207877 10 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.031666529 0.021479842 0.1404159 -0.073766246 0.010433187 35787.6871432142 11 0.9 0.2 0.1
offspring_phenotype paternal_prs b -0.009092265 0.021592706 0.6736964 -0.051413191 0.033228662 35787.6871432142 11 0.9 0.2 0.1
offspring_prs maternal_prs i 0.507053028 0.006978242 0 0.493375926 0.52073013 35787.6871432142 11 0.9 0.2 0.1
offspring_prs paternal_prs h 0.493460621 0.007130202 0 0.479485683 0.50743556 35787.6871432142 11 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.669289953 0.024901569 0 0.620483775 0.718096131 35787.6871432142 11 0.9 0.2 0.1
ab a*b ia 0.339365497 0.013462527 0 0.312979429 0.365751566 35787.6871432142 11 0.9 0.2 0.1
db d*b ha 0.330268236 0.013182078 0 0.304431837 0.356104635 35787.6871432142 11 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.307698968 0.017993624 0 0.272432114 0.342965822 35787.6871432142 11 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.321175971 0.018385457 0 0.285141137 0.357210805 35787.6871432142 11 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.0300335863 0.021784057 0.1679886 -0.072729554 0.0126623814 35539.7660645404 12 0.9 0.2 0.1
offspring_phenotype paternal_prs b -0.0153807429 0.021351372 0.4713014 -0.0572286631 0.0264671774 35539.7660645404 12 0.9 0.2 0.1
offspring_prs maternal_prs i 0.5146094371 0.007114813 0 0.5006646603 0.5285542138 35539.7660645404 12 0.9 0.2 0.1
offspring_prs paternal_prs h 0.4955522322 0.007036559 0 0.4817608306 0.5093436339 35539.7660645404 12 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.657181994 0.024808674 0 0.6085578856 0.7058061025 35539.7660645404 12 0.9 0.2 0.1
ab a*b ia 0.338192056 0.013596067 0 0.311544254 0.3648398579 35539.7660645404 12 0.9 0.2 0.1
db d*b ha 0.3256680041 0.013134932 0 0.2999240106 0.3514119976 35539.7660645404 12 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.3081584697 0.018259708 0 0.2723700987 0.3439468406 35539.7660645404 12 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.3102872613 0.018058874 0 0.2748925177 0.3456820049 35539.7660645404 12 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.018274108 0.022486017 0.4163972 -0.062345891 0.025797675 36315.6874825998 13 0.9 0.2 0.1
offspring_phenotype paternal_prs b -0.032366467 0.022379877 0.1481125 -0.076230221 0.011497287 36315.6874825998 13 0.9 0.2 0.1
offspring_prs maternal_prs i 0.505884876 0.007133569 0 0.491903338 0.519866415 36315.6874825998 13 0.9 0.2 0.1
offspring_prs paternal_prs h 0.500392406 0.007121812 0 0.486433912 0.5143509 36315.6874825998 13 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.661735356 0.025712202 0 0.611340365 0.712130347 36315.6874825998 13 0.9 0.2 0.1
ab a*b ia 0.334761909 0.013837495 0 0.307640916 0.361882901 36315.6874825998 13 0.9 0.2 0.1
db d*b ha 0.331127347 0.01370215 0 0.304271626 0.357983068 36315.6874825998 13 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.316487801 0.018939683 0 0.279366705 0.353608896 36315.6874825998 13 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.29876088 0.018908466 0 0.261700967 0.335820793 36315.6874825998 13 0.9 0.2 0.1
offspring_phenotype maternal_prs c 0.01520657 0.021742703 0.48431003 -0.027408345 0.057821485 35750.6526729746 14 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.036272424 0.021542858 0.09223326 -0.005950802 0.07849565 35750.6526729746 14 0.9 0.2 0.1
offspring_prs maternal_prs i 0.501176593 0.007118419 0 0.487224748 0.515128438 35750.6526729746 14 0.9 0.2 0.1
offspring_prs paternal_prs h 0.501288908 0.007019531 0 0.48753088 0.515046935 35750.6526729746 14 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.627068015 0.024975171 0 0.578117578 0.676018451 35750.6526729746 14 0.9 0.2 0.1
ab a*b ia 0.314271811 0.013289074 0 0.288225705 0.340317917 35750.6526729746 14 0.9 0.2 0.1
db d*b ha 0.31434224 0.01327102 0 0.288331519 0.340352961 35750.6526729746 14 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.329478381 0.018330179 0 0.29355189 0.365404872 35750.6526729746 14 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.350614664 0.018075539 0 0.315187259 0.386042069 35750.6526729746 14 0.9 0.2 0.1
offspring_phenotype maternal_prs c 0.002926824 0.021912149 0.8937419 -0.040020198 0.045873847 36067.7639680027 15 0.9 0.2 0.1
offspring_phenotype paternal_prs b 0.00628991 0.021813269 0.7730769 -0.036463312 0.049043132 36067.7639680027 15 0.9 0.2 0.1
offspring_prs maternal_prs i 0.491454081 0.007163151 0 0.477414562 0.5054936 36067.7639680027 15 0.9 0.2 0.1
offspring_prs paternal_prs h 0.491367211 0.007116161 0 0.477419791 0.505314631 36067.7639680027 15 0.9 0.2 0.1
offspring_phenotype offspring_prs a 0.640308376 0.025224156 0 0.590869939 0.689746812 36067.7639680027 15 0.9 0.2 0.1
ab a*b ia 0.314682164 0.013217818 0 0.288775718 0.34058861 36067.7639680027 15 0.9 0.2 0.1
db d*b ha 0.314626541 0.01320535 0 0.28874453 0.340508552 36067.7639680027 15 0.9 0.2 0.1
total_mum c+(a*b) total_mum 0.317608988 0.018641508 0 0.281072303 0.354145673 36067.7639680027 15 0.9 0.2 0.1
total_dad f+(d*b) total_dad 0.320916451 0.01851922 0 0.284619447 0.357213455 36067.7639680027 15 0.9 0.2 0.1
offspring_phenotype maternal_prs c -0.012116722 0.019064267 0.5250552 -0.0494819992 0.0252485552 39271.3514591136 1 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.0279987145 0.019120907 0.1431124 -0.0094775744 0.0654750034 39271.3514591136 1 0.9 0.2 0.2
offspring_prs maternal_prs i 0.5042064647 0.007016847 0 0.4904536972 0.5179592322 39271.3514591136 1 0.9 0.2 0.2
offspring_prs paternal_prs h 0.5010741494 0.007070736 0 0.4872157617 0.5149325372 39271.3514591136 1 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.4957927707 0.0220638 0 0.4525485168 0.5390370246 39271.3514591136 1 0.9 0.2 0.2
ab a*b ia 0.2499819201 0.011655983 0 0.2271366125 0.2728272277 39271.3514591136 1 0.9 0.2 0.2
db d*b ha 0.2484289409 0.011598089 0 0.2256971049 0.2711607769 39271.3514591136 1 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.2378651981 0.015867888 0 0.20676471 0.2689656863 39271.3514591136 1 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.2764276554 0.015989752 0 0.2450883178 0.3077669929 39271.3514591136 1 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.012917176 0.018500543 0.4850489 -0.02334322 0.04917757 38772.8386236577 2 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.002989124 0.018732375 0.8732198 -0.0397039 0.03372566 38772.8386236577 2 0.9 0.2 0.2
offspring_prs maternal_prs i 0.491312373 0.007003272 0 0.47758621 0.50503853 38772.8386236577 2 0.9 0.2 0.2
offspring_prs paternal_prs h 0.499653864 0.007075653 0 0.48578584 0.51352189 38772.8386236577 2 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.467370042 0.021625921 0 0.42498402 0.50975607 38772.8386236577 2 0.9 0.2 0.2
ab a*b ia 0.229624684 0.01111781 0 0.20783418 0.25141519 38772.8386236577 2 0.9 0.2 0.2
db d*b ha 0.233523247 0.011300186 0 0.21137529 0.2556712 38772.8386236577 2 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.24254186 0.015494871 0 0.21217247 0.27291125 38772.8386236577 2 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.230534123 0.015655014 0 0.19985086 0.26121739 38772.8386236577 2 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.004891595 0.019130026 0.7981806 -0.04238576 0.03260257 39181.31640965 3 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.012570571 0.018901482 0.5060138 -0.02447565 0.04961679 39181.31640965 3 0.9 0.2 0.2
offspring_prs maternal_prs i 0.495851587 0.007108885 0 0.48191843 0.50978475 39181.31640965 3 0.9 0.2 0.2
offspring_prs paternal_prs h 0.493675275 0.006997668 0 0.4799601 0.50739045 39181.31640965 3 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.505849292 0.022071341 0 0.46259026 0.54910832 39181.31640965 3 0.9 0.2 0.2
ab a*b ia 0.250826174 0.011519762 0 0.22824786 0.27340449 39181.31640965 3 0.9 0.2 0.2
db d*b ha 0.249725288 0.011456631 0 0.2272707 0.27217987 39181.31640965 3 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.245934579 0.016097072 0 0.2143849 0.27748426 39181.31640965 3 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.262295859 0.015845236 0 0.23123977 0.29335195 39181.31640965 3 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.013777796 0.019084975 0.4703446 -0.023628067 0.051183659 39248.1534512283 4 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.039457303 0.019052866 0.0383646 0.002114372 0.076800234 39248.1534512283 4 0.9 0.2 0.2
offspring_prs maternal_prs i 0.489098939 0.007104177 0 0.475175008 0.503022869 39248.1534512283 4 0.9 0.2 0.2
offspring_prs paternal_prs h 0.495851635 0.007039469 0 0.48205453 0.50964874 39248.1534512283 4 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.444479046 0.022127436 0 0.401110069 0.487848024 39248.1534512283 4 0.9 0.2 0.2
ab a*b ia 0.21739423 0.011273749 0 0.195298087 0.239490373 39248.1534512283 4 0.9 0.2 0.2
db d*b ha 0.220395662 0.011409344 0 0.198033758 0.242757566 39248.1534512283 4 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.231172026 0.016033728 0 0.199746496 0.262597555 39248.1534512283 4 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.259852965 0.015887686 0 0.228713673 0.290992256 39248.1534512283 4 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.020303966 0.019179129 0.2897596 -0.057894368 0.017286435 39052.4199419814 5 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.004966426 0.019115806 0.7950124 -0.042432718 0.032499866 39052.4199419814 5 0.9 0.2 0.2
offspring_prs maternal_prs i 0.498342101 0.007063724 0 0.484497457 0.512186746 39052.4199419814 5 0.9 0.2 0.2
offspring_prs paternal_prs h 0.501442761 0.007006679 0 0.487709923 0.515175598 39052.4199419814 5 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.47945452 0.02218602 0 0.43597072 0.522938321 39052.4199419814 5 0.9 0.2 0.2
ab a*b ia 0.238932373 0.01156331 0 0.216268701 0.261596045 39052.4199419814 5 0.9 0.2 0.2
db d*b ha 0.240418998 0.011621167 0 0.21764193 0.263196066 39052.4199419814 5 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.218628407 0.016033364 0 0.18720359 0.250053223 39052.4199419814 5 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.235452572 0.015903882 0 0.204281536 0.266623608 39052.4199419814 5 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.008908848 0.018770512 0.6350583 -0.02788068 0.04569838 39464.7299496374 6 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.003959491 0.018978897 0.8347402 -0.03323846 0.04115745 39464.7299496374 6 0.9 0.2 0.2
offspring_prs maternal_prs i 0.503347339 0.007050091 0 0.48952941 0.51716526 39464.7299496374 6 0.9 0.2 0.2
offspring_prs paternal_prs h 0.504238906 0.007161658 0 0.49020231 0.5182755 39464.7299496374 6 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.446044692 0.021668594 0 0.40357503 0.48851436 39464.7299496374 6 0.9 0.2 0.2
ab a*b ia 0.224515409 0.011351114 0 0.20226763 0.24676318 39464.7299496374 6 0.9 0.2 0.2
db d*b ha 0.224913087 0.011383542 0 0.20260175 0.24722442 39464.7299496374 6 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.233424257 0.015596861 0 0.20285497 0.26399354 39464.7299496374 6 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.228872578 0.015843678 0 0.19781954 0.25992562 39464.7299496374 6 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.005053176 0.019166245 0.7920498 -0.032511974 0.042618327 39519.0795444488 7 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.009900028 0.019157457 0.6053157 -0.047447954 0.027647897 39519.0795444488 7 0.9 0.2 0.2
offspring_prs maternal_prs i 0.500150686 0.007213158 0 0.486013157 0.514288216 39519.0795444488 7 0.9 0.2 0.2
offspring_prs paternal_prs h 0.508498214 0.007149618 0 0.494485221 0.522511207 39519.0795444488 7 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.49091207 0.021835624 0 0.448115033 0.533709108 39519.0795444488 7 0.9 0.2 0.2
ab a*b ia 0.245530009 0.011480825 0 0.223028005 0.268032013 39519.0795444488 7 0.9 0.2 0.2
db d*b ha 0.249627911 0.011644908 0 0.22680431 0.272451512 39519.0795444488 7 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.250583185 0.016143523 0 0.218942461 0.28222391 39519.0795444488 7 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.239727882 0.016001317 0 0.208365878 0.271089887 39519.0795444488 7 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.006396209 0.019089954 0.7375826 -0.031019413 0.04381183 39312.5171874792 8 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.017725265 0.018938404 0.3493026 -0.019393326 0.054843855 39312.5171874792 8 0.9 0.2 0.2
offspring_prs maternal_prs i 0.491580597 0.007207534 0 0.47745409 0.505707104 39312.5171874792 8 0.9 0.2 0.2
offspring_prs paternal_prs h 0.508454542 0.007004099 0 0.494726761 0.522182324 39312.5171874792 8 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.443757867 0.021881318 0 0.400871272 0.486644461 39312.5171874792 8 0.9 0.2 0.2
ab a*b ia 0.218142757 0.011221879 0 0.196148278 0.240137236 39312.5171874792 8 0.9 0.2 0.2
db d*b ha 0.225630703 0.011551651 0 0.202989883 0.248271523 39312.5171874792 8 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.224538966 0.016092087 0 0.192999054 0.256078878 39312.5171874792 8 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.243355968 0.015637883 0 0.21270628 0.274005655 39312.5171874792 8 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.013927919 0.018971008 0.462846 -0.051110412 0.023254574 39024.6439926576 9 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.029553479 0.019068666 0.1211787 -0.066927379 0.007820421 39024.6439926576 9 0.9 0.2 0.2
offspring_prs maternal_prs i 0.497549673 0.007038482 0 0.483754502 0.511344845 39024.6439926576 9 0.9 0.2 0.2
offspring_prs paternal_prs h 0.506732447 0.007027439 0 0.492958918 0.520505975 39024.6439926576 9 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.516636453 0.022009404 0 0.473498814 0.559774093 39024.6439926576 9 0.9 0.2 0.2
ab a*b ia 0.257052299 0.011538732 0 0.234436799 0.279667799 39024.6439926576 9 0.9 0.2 0.2
db d*b ha 0.261796454 0.011728947 0 0.23880814 0.284784768 39024.6439926576 9 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.24312438 0.015912344 0 0.211936759 0.274312001 39024.6439926576 9 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.232242975 0.015887379 0 0.201104284 0.263381666 39024.6439926576 9 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.012538627 0.019093351 0.511373 -0.024883653 0.049960908 39797.3730381375 10 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.027354406 0.018882518 0.1474317 -0.064363462 0.009654649 39797.3730381375 10 0.9 0.2 0.2
offspring_prs maternal_prs i 0.496712127 0.007134352 0 0.482729053 0.5106952 39797.3730381375 10 0.9 0.2 0.2
offspring_prs paternal_prs h 0.489339439 0.00706868 0 0.475485081 0.503193797 39797.3730381375 10 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.463529701 0.021963613 0 0.420481812 0.506577591 39797.3730381375 10 0.9 0.2 0.2
ab a*b ia 0.230240824 0.011399796 0 0.207897633 0.252584014 39797.3730381375 10 0.9 0.2 0.2
db d*b ha 0.226823364 0.011236012 0 0.204801185 0.248845543 39797.3730381375 10 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.242779451 0.016014774 0 0.211391071 0.274167831 39797.3730381375 10 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.199468958 0.015867356 0 0.168369511 0.230568405 39797.3730381375 10 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.0103807444 0.019265811 0.5900132 -0.0481410399 0.0273795512 39224.1419529683 11 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.0190982657 0.018997598 0.3147529 -0.0563328727 0.0181363413 39224.1419529683 11 0.9 0.2 0.2
offspring_prs maternal_prs i 0.5165546038 0.007153612 0 0.5025337825 0.5305754251 39224.1419529683 11 0.9 0.2 0.2
offspring_prs paternal_prs h 0.5038863799 0.007093247 0 0.4899838704 0.5177888894 39224.1419529683 11 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.4968371529 0.021834255 0 0.4540427985 0.5396315073 39224.1419529683 11 0.9 0.2 0.2
ab a*b ia 0.2566435187 0.011825341 0 0.233466277 0.2798207603 39224.1419529683 11 0.9 0.2 0.2
db d*b ha 0.2503494744 0.011552643 0 0.2277067104 0.2729922384 39224.1419529683 11 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.2462627743 0.016018651 0 0.2148667951 0.2776587535 39224.1419529683 11 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.2312512087 0.015883481 0 0.200120158 0.2623822594 39224.1419529683 11 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.014442516 0.019344122 0.455299 -0.023471266 0.052356299 39140.0010161685 12 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.003654036 0.01918529 0.8489485 -0.033948442 0.041256513 39140.0010161685 12 0.9 0.2 0.2
offspring_prs maternal_prs i 0.50427881 0.007019524 0 0.490520796 0.518036823 39140.0010161685 12 0.9 0.2 0.2
offspring_prs paternal_prs h 0.493429015 0.007009599 0 0.479690453 0.507167577 39140.0010161685 12 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.454330277 0.022380963 0 0.410464396 0.498196159 39140.0010161685 12 0.9 0.2 0.2
ab a*b ia 0.229109131 0.01172818 0 0.20612232 0.252095943 39140.0010161685 12 0.9 0.2 0.2
db d*b ha 0.224179741 0.011493441 0 0.20165301 0.246706472 39140.0010161685 12 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.243551648 0.016030802 0 0.212131854 0.274971442 39140.0010161685 12 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.227833777 0.016008137 0 0.196458405 0.259209149 39140.0010161685 12 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.0112328 0.019123672 0.5569507 -0.04871451 0.02624891 39250.347237367 13 0.9 0.2 0.2
